2025,10,1,0,1300014,7,
2025,10,2,0,1300014,7,
2025,10,3,41.8,1300014,7,
2025,10,4,17.1,1300014,7,
2025,10,5,9.8,1300014,7,
2025,10,6,4.8,1300014,7,
2025,10,7,2.2,1300014,7,
2025,10,8,0,1300014,7,
2025,10,9,0,1300014,7,
2025,10,10,57.8,1300014,7,
2025,10,11,0,1300014,7,
2025,10,12,0,1300014,7,
2025,10,13,0,1300014,7,
2025,10,14,0,1300014,7,
2025,10,15,0,1300014,7,
2025,10,16,0,1300014,7,
2025,10,17,0,1300014,7,
2025,10,18,8.5,1300014,7,
2025,10,19,34.7,1300014,7,
2025,10,20,0,1300014,7,
2025,10,21,3.2,1300014,7,
2025,10,22,16,1300014,7,
2025,10,23,0,1300014,7,
2025,10,24,0,1300014,7,
2025,10,25,0,1300014,7,
2025,10,26,9.3,1300014,7,
2025,10,27,0,1300014,7,
2025,10,28,0,1300014,7,
2025,10,29,25.3,1300014,7,
2025,10,30,0,1300014,7,
2025,10,31,0,1300014,7,
