2025,10,1,4.2,1300016,7,
2025,10,2,1.1,1300016,7,
2025,10,3,2.3,1300016,7,
2025,10,4,23.8,1300016,7,
2025,10,5,0.6,1300016,7,
2025,10,6,4.7,1300016,7,
2025,10,7,3.5,1300016,7,
2025,10,8,4.5,1300016,7,
2025,10,9,22.4,1300016,7,
2025,10,10,13.5,1300016,7,
2025,10,11,0.1,1300016,7,
2025,10,12,0,1300016,7,
2025,10,13,0.1,1300016,7,
2025,10,14,0.1,1300016,7,
2025,10,15,0.3,1300016,7,
2025,10,16,0.1,1300016,7,
2025,10,17,45.1,1300016,7,
2025,10,18,1.1,1300016,7,
2025,10,19,0.2,1300016,7,
2025,10,20,0.1,1300016,7,
2025,10,21,5.3,1300016,7,
2025,10,22,1.1,1300016,7,
2025,10,23,0.2,1300016,7,
2025,10,24,0,1300016,7,
2025,10,25,0.2,1300016,7,
2025,10,26,0.2,1300016,7,
2025,10,27,24.7,1300016,7,
2025,10,28,0.2,1300016,7,
2025,10,29,0,1300016,7,
2025,10,30,0.1,1300016,7,
2025,10,31,0.1,1300016,7,
