2026,3,1,0,1300012,7
2026,3,2,0.4,1300012,7
2026,3,3,0.2,1300012,7
2026,3,4,0,1300012,7
2026,3,5,10.2,1300012,7
2026,3,6,2,1300012,7
2026,3,7,2,1300012,7
2026,3,8,0.8,1300012,7
2026,3,9,1.2,1300012,7
2026,3,10,0.2,1300012,7
2026,3,11,0,1300012,7
2026,3,12,4.6,1300012,7
2026,3,13,37.6,1300012,7
2026,3,14,0,1300012,7
2026,3,15,0.2,1300012,7
2026,3,16,0,1300012,7
2026,3,17,11.6,1300012,7
2026,3,18,8.2,1300012,7
2026,3,19,0,1300012,7
2026,3,20,0,1300012,7
2026,3,21,0,1300012,7
2026,3,22,0,1300012,7
2026,3,23,0,1300012,7
2026,3,24,0,1300012,7
2026,3,25,0,1300012,7
2026,3,26,0.8,1300012,7
2026,3,27,34.6,1300012,7
2026,3,28,0,1300012,7
2026,3,29,0.2,1300012,7
2026,3,30,16.6,1300012,7
2026,3,31,0.2,1300012,7
