2026,3,1,0,1300014,7
2026,3,2,0,1300014,7
2026,3,3,13.5,1300014,7
2026,3,4,12.4,1300014,7
2026,3,5,5.9,1300014,7
2026,3,6,0,1300014,7
2026,3,7,0,1300014,7
2026,3,8,0,1300014,7
2026,3,9,0,1300014,7
2026,3,10,0,1300014,7
2026,3,11,0,1300014,7
2026,3,12,0,1300014,7
2026,3,13,0,1300014,7
2026,3,14,0,1300014,7
2026,3,15,0,1300014,7
2026,3,16,0,1300014,7
2026,3,17,32.1,1300014,7
2026,3,18,39,1300014,7
2026,3,19,0,1300014,7
2026,3,20,0,1300014,7
2026,3,21,4.2,1300014,7
2026,3,22,0,1300014,7
2026,3,23,0,1300014,7
2026,3,24,0,1300014,7
2026,3,25,2.6,1300014,7
2026,3,26,2.5,1300014,7
2026,3,27,3.6,1300014,7
2026,3,28,12.6,1300014,7
2026,3,29,25,1300014,7
2026,3,30,38.5,1300014,7
2026,3,31,4.5,1300014,7
